Station Name,Street Address,City,State,ZIP,Station Phone,Latitude,Longitude,ID,EV Pricing Detail,EV Price
HIGHWAY ADP1,1003 50,Ballston,NY,12019,888-758-4389,42.939547,-73.874605,204774,,
HIGHWAY ADP2,1003 50,Ballston,NY,12019,888-758-4389,42.939473,-73.874559,204775,,
INN SQ INN SQ GW 2,100-140 S Clinton Ave,Rochester,NY,14604,888-758-4389,43.15458,-77.604714,204918,,
INN SQ INN SQ GW 4,100 Clinton Ave S,Rochester,NY,14604,888-758-4389,43.155268,-77.605377,204920,,
INN SQ INN SQ GW 1,86 S Clinton Ave,Rochester,NY,14604,888-758-4389,43.155291,-77.605527,204921,,
INN SQ INN SQ GW 3,100-140 S Clinton Ave,Rochester,NY,14604,888-758-4389,43.154533,-77.604714,204929,,
RRH STATION 2,6 Ambulance Dr,Clifton Springs,NY,14432,888-758-4389,42.959305,-77.13562,204930,,
BPRT #1 STATION 1,186 Middle Rd,Blue Point,NY,11715,888-758-4389,40.743437,-73.035711,204967,,
RIVERWATCH EV1 STATION1,1020 Warburton Ave,Yonkers,NY,10701,888-758-4389,40.970419,-73.889216,205066,,
OMG EV CHARGER EVCHARGER4,656 Co Hwy 33,Cooperstown,NY,13326,888-758-4389,42.62613,-74.94508,205124,,
MONTY'S EVSE EVSE2,555 Lake Shore Rd,Ingraham,NY,12992,888-758-4389,44.81967,-73.40078,205255,,
MONTY'S EVSE EVSE3,555 Lake Shore Rd,INGRAHAM,NY,12992,888-758-4389,44.819614,-73.40118,205256,,
MONTY'S EVSE EVSE4,553 Lake Shore Rd,West Chazy,NY,12992,888-758-4389,44.819695,-73.399925,205257,,
EVolveNY Bath,16 E William St,Bath,NY,14810,855-900-7584,42.334259,-77.316913,205276,,
WATERVLIET MUSEUM 3,1501 1st Ave,Watervliet,NY,12189,888-758-4389,42.726226,-73.701207,205367,,
WATERVLIET MUSEUM 4,1501 1st Ave,Watervliet,NY,12189,888-758-4389,42.72621,-73.701145,205368,,
WATERVLIET MUSEUM 2,1501 1st Ave,Watervliet,NY,12189,888-758-4389,42.726236,-73.701304,205369,,
WATERVLIET MUSEUM 1,1501 1st Ave,Watervliet,NY,12189,888-758-4389,42.726239,-73.701389,205370,,
EVolve NY Niagara Falls,7200 Niagara Falls Blvd,Niagara Falls,NY,14304,833-632-2778,43.088268,-78.981178,205468,,
HIGHWAY HIGHWAY ST 3,59 Outlet Rd,Ballston Lake,NY,12019,888-758-4389,42.95716,-73.85257,205709,,
Stewart's Shops - Tesla Supercharger,5805 NY-9G,Hudson,NY,12534,877-798-3752,42.2232799276574,-73.8262663396156,205810,,
7-Eleven,500 Baychester Ave,Bronx,NY,10475,866-816-7584,40.8690276772083,-73.8315760899824,205822,,
Northeast Bronx YMCA,1250 E 229th St,Bronx,NY,10466,347-389-6140,40.8827858370269,-73.8419855959349,205826,,
MB OF BUFFALO EV MERC BUFF 2,8185 Main St,Williamsville,NY,14221,888-758-4389,42.964803,-78.689339,205855,,
LIN-DAN RICK,329 E 21st St,New York,NY,10010,888-758-4389,40.736148,-73.980154,205858,,
LIN-DAN MORTY,329 E 21st St,New York,NY,10010,888-758-4389,40.736161,-73.980267,205859,,
CDTA MENANDS 1,431 Broadway,Menands,NY,12204,888-758-4389,42.70204,-73.715735,206083,,
CDTA MENANDS 2,431 Broadway,Menands,NY,12204,888-758-4389,42.702189,-73.715762,206084,,
MILLER HYUNDAI SHOP CPF50,4477 NY-434,Vestal,NY,13850,888-758-4389,42.095855,-75.963216,206161,,
KIA ELMIRA CT-4020-1,951 County Rte 64,Big Flats,NY,14903,888-758-4389,42.15519,-76.87137,206305,,
SUNY ADMIN LOT,8 Chenango Street (PO Box 901),Morrisville,NY,13408,888-758-4389,42.893032,-75.639661,206376,,
SUNY ACET,59 Madison Road (PO Box 901),Morrisville,NY,13408,888-758-4389,42.890934,-75.641322,206377,,
EVolveNY Latham,204 Wade Rd Extension,Latham,NY,12110,855-900-7584,42.757552,-73.778133,206391,,
Verizon - Bohemia,255 Knickerbocker Dr,Bohemia,NY,11716,,40.777166,-73.086779,206827,,
MPGARDENS STATION 1,36 Newbridge Rd,East Meadow,NY,11554,888-758-4389,40.705143,-73.546936,206835,,
TH 001,1 Town Hall Rd,Lake Katrine,NY,12449,888-758-4389,41.976902,-74.002655,206836,,
MONTY'S EVSE EVSE1,562 Lake Shore Rd,West Chazy,NY,12992,888-758-4389,44.820103,-73.40034,206887,,
BORO PARK BORO CHARGE 1,4915 10th Ave,Borough Park,NY,11219,888-758-4389,40.638583,-73.998687,206908,,
BORO PARK BORO CHARGE 4,4915 10th Ave,Borough Park,NY,11219,888-758-4389,40.638561,-73.998686,206911,,
BORO PARK BORO CHARGE 5,4915 10th Ave,Borough Park,NY,11219,888-758-4389,40.63855,-73.998668,206912,,
BORO PARK BORO CHARGE 10,4915 10th Ave,Borough Park,NY,11219,888-758-4389,40.638531,-73.99858,206913,,
BORO PARK BORO CHARGE 9,4915 10th Ave,Borough Park,NY,11219,888-758-4389,40.638557,-73.998678,206914,,
BORO PARK BORO CHARGE 8,4915 10th Ave,Borough Park,NY,11219,888-758-4389,40.638536,-73.99864,206915,,
BORO PARK BORO CHARGE 6,4915 10th Ave,Borough Park,NY,11219,888-758-4389,40.638581,-73.998691,206916,,
BORO PARK BORO CHARGE 3,4915 10th Ave,Borough Park,NY,11219,888-758-4389,40.63851,-73.998605,206917,,
BORO PARK BORO CHARGE 2,4915 10th Ave,Borough Park,NY,11219,888-758-4389,40.638594,-73.998676,206918,,
MATTHEW IMPORT STATION 1,3013 Vestal Rd,Vestal,NY,13850,888-758-4389,42.101716,-76.004193,207128,,
TYLER TECH STATION1,11 Cornell Rd,Latham,NY,12110,888-758-4389,42.756115,-73.822907,207358,,
EVolveNY Keene,10857 NY-73,Keene,NY,12942,855-900-7584,44.252615,-73.787909,207524,,
EVolveNY Clifton Park,1740 U.S. 9,Clifton Park,NY,12065,855-900-7584,42.869088,-73.774444,207525,,
TOWN OF FISHKIL STATION 1,807 NY-52,Fishkill,NY,12524,888-758-4389,41.526429,-73.922451,207591,,
CMH STATION 2,67 Prospect Ave,Hudson,NY,12534,888-758-4389,42.246562,-73.778631,207592,,
LIA HONDA ALBAN OUTSIDE STATION,1258 Central Ave,Albany,NY,12205,888-758-4389,42.69726,-73.812805,207629,,
1 WATERLINE STATION#8,10 Riverside Blvd,New York,NY,10069,888-758-4389,40.772871,-73.992514,207729,,
1 WATERLINE STATION#3,10 Riverside Blvd,New York,NY,10069,888-758-4389,40.773005,-73.992868,207730,,
1 WATERLINE STATION#2,10 Riverside Blvd,New York,NY,10069,888-758-4389,40.772952,-73.992622,207731,,
ESF STATION 3,1 Forestry Drive West Campus Drive,Syracuse,NY,13210,888-758-4389,43.033884,-76.137816,207786,,
ESF STATION 2,1 Forestry Drive West Campus Drive,Syracuse,NY,13210,888-758-4389,43.033882,-76.137749,207787,,
ESF STATION 4,1 Forestry Drive Campus Drive,Syracuse,NY,13210,888-758-4389,43.034968,-76.13403,207788,,
ESF STATION 5,1 Forestry Dr Campus Drive,Syracuse,NY,13210,888-758-4389,43.034932,-76.134029,207789,,
ESF STATION 6,1 Forestry Dr Campus Drive,Syracuse,NY,13210,888-758-4389,43.034876,-76.134035,207790,,
ESF STATION 1,1 Forestry Drive West Campus Drive,Syracuse,NY,13210,888-758-4389,43.033769,-76.138749,207791,,
1 WATERLINE STATION#1,10 Riverside Blvd,New York,NY,10069,888-758-4389,40.772896,-73.992536,207795,,
1 WATERLINE STATION#5,10 Riverside Blvd,New York,NY,10069,888-758-4389,40.772904,-73.992514,207796,,
1 WATERLINE STATION#4,10 Riverside Blvd,New York,NY,10069,888-758-4389,40.77292,-73.992546,207888,,
1 WATERLINE STATION#6,10 Riverside Blvd,New York,NY,10069,888-758-4389,40.772912,-73.992589,207889,,
IKEA USA BROOKLYN 1,1 Beard St,Red Hook,NY,11231,888-758-4389,40.671397,-74.011643,207893,,
IKEA USA BROOKLYN 2,1 Beard St,Red Hook,NY,11231,888-758-4389,40.671379,-74.011649,207894,,
IKEA USA BROOKLYN 3,1 Beard St,Red Hook,NY,11231,888-758-4389,40.671393,-74.011584,207895,,
Royal Development Manorville Square,287 Wading River Rd,Manorville,NY,11949,833-632-2778,40.824744,-72.807092,207917,,
FURNACE POINT FPEV2,96 Furnace Point Rd,Westport,NY,12993,888-758-4389,44.193295,-73.42691,211840,,
FURNACE POINT FPEV3,96 Furnace Point Rd,Westport,NY,12993,888-758-4389,44.193195,-73.42714,211841,,
"Site Centers The Hub (Hempstead, NY)",132-178 Fulton Ave,Hempstead,NY,11550,833-632-2778,40.706011,-73.630952,211861,,
South Lewis Senior High School,4264 East Rd,Turin,NY,13473,844-798-2438,43.6366932567343,-75.3940390362144,211921,,
The Woods Inn,148 NY-28,Inlet,NY,13360,844-798-2438,43.7534208754441,-74.7956907952349,211922,,
Ide Volkswagen of East Rochester,333 N Washington St,Rochester,NY,14625,844-798-2438,43.1204349477161,-77.486368144916,211923,,
WATERLINE 2W STATION 2,400 W 61st St,New York,NY,10069,888-758-4389,40.7733,-73.991532,211962,,
1255 LOFTS 1 STATION,1255 University Ave,Rochester,NY,14607,888-758-4389,43.150715,-77.56879,212036,,
Colonial Needle,74 Westmoreland Ave,White Plains,NY,10606,888-998-2546,41.02742,-73.776051,212085,Level 2: $0.59 per kWh,Cost
ULSTER COUNTY STATION 2,124 Marys Ave,Kingston,NY,12401,888-758-4389,41.923523,-73.998415,212140,,
ULSTER COUNTY STATION 1,317 shamrock lane,Kingston,NY,12401,888-758-4389,41.936001,-74.02821,212141,,
"Westfield Southshore (Bayshore, NY)",1701 Sunrise Hwy,Bayshore,NY,11706,833-632-2778,40.736853,-73.245136,212146,,
AUTOWORLD KIA STATION 1,2520 Hempstead Turnpike,East Meadow,NY,11554,888-758-4389,40.723663,-73.542769,212205,,
ALBANY COUNTY DOH PUBLIC,175 Green St,Albany,NY,12202,888-758-4389,42.641412,-73.754678,212210,,
Stop & Shop #566 - Arverne By-the-sea,70-20 Rockaway Beach Blvd,Queens,NY,11692,888-264-2208,40.589841,-73.800082,212485,,
PARKPOWER TOWN HALL,1646 County Rte 5,Canaan,NY,12029,888-758-4389,42.411575,-73.44864,212599,,
TOWN OF BOLTON TOWN OF BOLTON2,5 Cross Street Town of Bolton,Bolton Landing,NY,12814,888-758-4389,43.557552,-73.657861,212600,,
STAYBRIDGE STATION2,39 Wolf Rd,Albany,NY,12205,888-758-4389,42.712961,-73.811472,212941,,
STPETERHOSPITAL EV STATION #8,315 S Manning Blvd,Albany,NY,12208,888-758-4389,42.654665,-73.80258,212977,,
STPETERHOSPITAL EV STATION #4,315 S Manning Blvd,Albany,NY,12208,888-758-4389,42.654875,-73.802365,212978,,
STPETERHOSPITAL EV STATION #2,315 S Manning Blvd,Albany,NY,12208,888-758-4389,42.654902,-73.802322,212979,,
STPETERHOSPITAL EV STATION #3,315 S Manning Blvd,Albany,NY,12208,888-758-4389,42.654878,-73.802375,212980,,
STPETERHOSPITAL EV STATION #1,315 S Manning Blvd.,Albany,NY,12208,888-758-4389,42.654928,-73.802347,212981,,
STPETERHOSPITAL EV STATION #7,315 S Manning Blvd,Albany,NY,12208,888-758-4389,42.654755,-73.802514,212982,,
STPETERHOSPITAL EV STATION #5,315 S Manning Blvd,Albany,NY,12208,888-758-4389,42.654722,-73.80252,212983,,
STPETERHOSPITAL V STATION #6,315 S Manning Blvd,Albany,NY,12208,888-758-4389,42.654749,-73.802485,212984,,
Icon Mercury Parking,350 W 50th Street,New York,NY,10019,888-998-2546,40.76324463,-73.98864745,213081,Level 2: $0.59 per kWh,Cost
U OF R HOSP SEC D BLUE,601 Elmwood Ave,Rochester,NY,14620,888-758-4389,43.123421,-77.622592,213087,,
CMH STATION 1,67 Prospect Ave,Hudson,NY,12534,888-758-4389,42.246589,-73.778701,213092,,
TOYOTA ELMIRA CT4020-1,1074 County Road 64,Elmira,NY,14903,888-758-4389,42.157911,-76.861924,213097,,
East Hampton Village Lot - Tesla Supercharger,8 Osborne Ln,East Hampton,NY,11937,877-798-3752,40.965501,-72.189633,213148,,
TOWNE BMW DUAL CHARGER,8195 Main St,Williamsville,NY,14221,888-758-4389,42.964117,-78.688038,213173,,
SJC SJC,155 W Roe Blvd,Patchogue,NY,11772,888-758-4389,40.775278,-73.02523,213196,,
NORTHTOWN CENTE NORTHTOWN CENTE,1615 Amherst Manor Dr,Buffalo,NY,14221,888-758-4389,42.995621,-78.783178,213340,,
Lookout II,18 Rivers Edge Drive,Tarrytown,NY,10591,888-998-2546,41.0787833538,-73.8681975578,213376,Level 2: $0.59 per kWh,Cost
Four Brothers - Pleasant Valley,1890 Route 44,Pleasant Valley,NY,12569,888-998-2546,41.75208439,-73.79891784,213404,Level 2: $0.59 per kWh,Cost
AKAM Associates,25-21 43rd Avenue,Long Island City,NY,11101,888-998-2546,40.748547,-73.941626,213449,Level 2: $0.59 per kWh,Cost
NYS PARKS LI STATION 1,880 Lake Dr,Lakeview,NY,11552,888-758-4389,40.68306,-73.643105,213461,,
FUCCILLO TOYOTA SERVICE CHARGER,1974 Alvin Rd,Grand Island,NY,14072,888-758-4389,43.01484,-78.9723,213477,,
SP+ - 200 Chambers Street Garage,200 Chambers St,New York,NY,10007,888-998-2546,40.7163,-74.01258,213516,Level 2: $0.59 per kWh,Cost
AT LABS ATL STATION 4,22 Corporate Dr,Clifton Park,NY,12065,888-758-4389,42.848106,-73.758224,213549,,
AT LABS ATL STATION 3,22 Corporate Dr,Clifton Park,NY,12065,888-758-4389,42.848114,-73.758286,213550,,
AT LABS ATL STATION 1,22 Corporate Dr,Clifton Park,NY,12065,888-758-4389,42.848114,-73.7584,213551,,
TNC EVSE TOWN HALL,200 S Greeley Ave,Chappaqua,NY,10514,888-758-4389,41.155498,-73.774256,213839,,
EVolveNY Oswego,99 W 2nd St,Oswego,NY,13126,855-900-7584,43.4577,-76.51287,213850,,
Audi New Rochelle,2 Harrison st,New Rochelle,NY,10802,888-998-2546,40.912149128,-73.778914888,213860,Level 2: $0.59 per kWh,Cost
JAMESTOWN BPU 1 W 2ND ST #1,1 W 2ND ST,Jamestown,NY,14701,888-758-4389,42.095284,-79.24157,213901,,
Eventi Hotel,851 Avenue of the Americas,New York,NY,10001,888-998-2546,40.758681,-73.98135,213916,Level 2: $0.59 per kWh,Cost
CMH STATION 3,67 Prospect Ave,Hudson,NY,12534,888-758-4389,42.24668,-73.77875,213960,,
JAMESTOWN BPU 1 W 2ND ST #2,1 W 2nd St,Jamestown,NY,14701,888-758-4389,42.095306,-79.24159,213977,,
TOWNE BMW DUAL CHARGER 2,8195 Main St,Williamsville,NY,14221,888-758-4389,42.964189,-78.688037,213982,,
EVolve NY Victor,441 Commerce Dr,Victor,NY,14564,833-632-2778,43.018554,-77.438292,213986,,
Hannaford Supermarket - Tesla Supercharger,35 Hannaford Dr,Red Hook,NY,12571,877-798-3752,41.979518,-73.88216,214079,,
Melville Mall - Tesla Supercharger,890 Walt Whitman Rd,Melville,NY,11747,877-798-3752,40.798738,-73.41226,214080,,
HYUNDAI1 EV ATLANTA HYU2,193 Sunrise Hwy North Service Rd,West Islip,NY,11795,888-758-4389,40.72074,-73.304634,214197,,
TOWN OF MORIAH MORIAHEV1,3258 Broad St,Port Henry,NY,12974,888-758-4389,44.048466,-73.460976,214259,,
JAMESTOWN BPU PREND.4TH #2,325 E 4th St,Jamestown,NY,14701,888-758-4389,42.097733,-79.23767,214277,,
TOWN OF MORIAH MORIAHEV2,3252 Broad St,Port Henry,NY,12974,888-758-4389,44.04852,-73.46112,214301,,
TOWN OF MORIAH MORIAHEV3,3252 Broad St,Port Henry,NY,12974,888-758-4389,44.048405,-73.46113,214302,,
JAMESTOWN BPU PREND.4TH #1,325 E 4th St,Jamestown,NY,14701,888-758-4389,42.097733,-79.23768,214312,,
South Port Shopping Center - Tesla Supercharger,999 Montauk Hwy,Shirley,NY,11967,877-798-3752,40.804373,-72.860362,214708,,
NORTHTOWN CENTE STATION 2,1615 Amherst Manor Dr,Buffalo,NY,14221,888-758-4389,42.995704,-78.783113,214943,,
IKEA USA BROOKLYN 4,1 Beard St,Red Hook,NY,11231,888-758-4389,40.671404,-74.011655,214981,,
EVolveNY Middletown,14 South St.,Middletown,NY,10940,855-900-7584,41.444414,-74.420214,215043,,
NORTHTOWN CENTE STATION 1,750-770 Hopkins Rd,Buffalo,NY,14221,888-758-4389,42.99957,-78.741892,215068,,
RIVERHEADMOTORS STATION 1,1423 Old Country Rd,Riverhead,NY,11901,888-758-4389,40.925903,-72.68885,215087,,
MORGANPARC 1-2,199 2nd St,Mineola,NY,11501,888-758-4389,40.740981,-73.639462,215092,,
Apple Honda,1375 County Rd 58,Riverhead,NY,11901,631-727-0555,40.9275197036539,-72.6860088325502,216320,,
Starbucks - Tesla Supercharger,485 County Rd 111,Manorville,NY,11949,877-798-3752,40.871424,-72.798971,216369,,
BMWHV SHOP STATION,2068 South Rd,Poughkeepsie,NY,12601,888-758-4389,41.630969,-73.914406,216452,,
PELHAM VILLAGE LOT 07,195 Sparks Avenue (Rear),Village of Pelham,NY,10803,888-758-4389,40.909786,-73.811262,216493,,
Bill Rapp Buick GMC,3446 Burnet Ave,Syracuse,NY,13206,888-998-2546,43.060989,-76.088292,216506,Level 2: $0.59 per kWh,Cost
CPP CLUBHOUSE STATION 1,1 country pointe drive,Plainview,NY,11803,888-758-4389,40.776558,-73.44999,216524,,
CPP CLUBHOUSE STATION 2,1 country pointe drive,Plainview,NY,11803,888-758-4389,40.776546,-73.449974,216525,,
NAT GRID WRKPLC SOC LOT2 STN 1,344 W. Genesee St.,Syracuse,NY,13202,888-758-4389,43.052736,-76.155003,216526,,
"PBG 1, PBG 2, PBG 3, PBG 4",42 Airport Lane,Plattsburgh,NY,12903,800-663-5633,44.6692051,-73.4720778,216560,FREE,Cost
79-01 Broadway,79-01 Broadway,Queens,NY,11373,888-356-8911,40.745853,-73.884134,216616,,
34-20 30th Ave,34-20 30th Ave,Queens,NY,11103,888-356-8911,40.7652332,-73.9184356,216617,,
125 W 76th Street,125 W 76th Street,New York,NY,10023,888-356-8911,40.7803975,-73.9777289,216618,,
Shults Resale Center,3979 Vineyard Drive,Dunkirk,NY,14048,888-998-2546,42.457661,-79.319111,217125,Level 2: $0.59 per kWh,Cost
110 MAPLE AVE STATION 2,110 Maple Ave,Rockville Centre,NY,11570,888-758-4389,40.658443,-73.639904,217194,,
110 MAPLE AVE STATION 3 (50),110 Maple Ave,Rockville Centre,NY,11570,888-758-4389,40.658429,-73.639899,217195,,
110 MAPLE AVE STATION 4 (50),110 Maple Ave,Rockville Centre,NY,11570,888-758-4389,40.658414,-73.639803,217196,,
110 MAPLE AVE STATION 5,110 Maple Ave,Rockville Centre,NY,11570,888-758-4389,40.658423,-73.639833,217197,,
MONTANTE SOLAR STATION 3,1277 Delaware Ave,Buffalo,NY,14209,888-758-4389,42.91832,-78.86707,217200,,
MONTANTE SOLAR STATION 4,1277 Delaware Ave,Buffalo,NY,14209,888-758-4389,42.91823,-78.867091,217201,,
MONTANTE SOLAR STATION 2,1277 Delaware Ave,Buffalo,NY,14209,888-758-4389,42.918273,-78.86708,217202,,
MONTANTE SOLAR STATION 5,1277 Delaware Ave,Buffalo,NY,14209,888-758-4389,42.91819,-78.867114,217203,,
MONTANTE SOLAR STATION 1,1277 Delaware Ave,Buffalo,NY,14209,888-758-4389,42.918166,-78.867129,217204,,
STEET TOYOTA INVENTORY SIDE,310 N Comrie Ave,Johnstown,NY,12095,888-758-4389,43.023804,-74.360032,217225,,
ROSENBLUM300 3 WINNERS 2,3 Winners Cir,Albany,NY,12205,888-758-4389,42.721009,-73.797215,217253,,
EVolveNY Utica,801 Union St.,Utica,NY,13501,855-900-7584,43.100052,-75.231751,217291,,
COLUMBIA 560 RSD - 2,560 Riverside Drive,New York,NY,10027,888-758-4389,40.816698,-73.960577,217316,,
ALBANY COUNTY STATION 1,570 Hockey Ln,Loudonville,NY,12211,888-758-4389,42.747568,-73.814523,217327,,
Central Parking - 115 E 87th St,115 East 87th Street,New York,NY,10128,888-998-2546,40.780678,-73.956269,217341,Level 2: $0.59 per kWh,Cost
INDUSTRY CITY LOT B EAST,533 2nd Ave,Brooklyn,NY,11232,888-758-4389,40.659338,-74.006454,217354,,
ALBANY COUNTY STATION 2,570 Hockey Ln,Loudonville,NY,12211,888-758-4389,42.747577,-73.814622,217380,,
BNE MASTER 4000 MURRAY ST1,2 Blue Hill Plaza,Pearl River,NY,10965,888-758-4389,41.047382,-74.008552,217392,,
35-58 72nd St,35-58 72nd St,Jackson Heights,NY,11372,888-356-8911,40.74894,-73.893721,217408,,
Aresco Management,410 Motor Parkway,Hauppauge,NY,11788,888-998-2546,40.80866,-73.23714,217423,Level 2: $0.59 per kWh,Cost
MOHAWK CHEVY MOHAWKCHEVY1,639 67,Malta,NY,12020,888-758-4389,42.968932,-73.811108,217435,,
MOHAWK CHEVY MOHAWKCHEVY2,639 67,Malta,NY,12020,888-758-4389,42.968918,-73.811044,217436,,
MOHAWK CHEVY MOHAWKCHEVY3,639 67,Malta,NY,12020,888-758-4389,42.968958,-73.811079,217437,,
EV-1NE JF NORTH,Mather Dr,Centereach,NY,11720,888-758-4389,40.901609,-73.075718,217448,,
Kohl's,800 Miron Ln,Kingston,NY,12401,888-264-2208,41.9592309822171,-73.9871156177167,218080,,
North Coast Subaru,105 Glen Street,Glen Cove,NY,11542,888-998-2546,40.864143,-73.626372,218222,Level 2: $0.59 per kWh,Cost
Bridge Towers Location 1,111 Wadsworth Ave,New York,NY,10033,888-998-2546,40.848202,-73.935857,218294,Level 2: $0.59 per kWh,Cost
COMMON-ROOTS COMMON ROOTS,58 Saratoga Road,South Glens Falls,NY,12803,888-758-4389,43.295242,-73.63685,218444,,
RRH STATION 3,7 Ambulance Dr,Clifton Springs,NY,14432,888-758-4389,42.959347,-77.13535,218483,,
RRH STATION 1,7 Ambulance Dr,Clifton Springs,NY,14432,888-758-4389,42.959206,-77.13544,218484,,
ALBANY COUNTY ST1 208 WASH AV,208 Washington ave,Albany,NY,12210,888-758-4389,42.656637,-73.764108,218497,,
ATHENS CHARGER 1,9 N Franklin St,Athens,NY,12015,888-758-4389,42.261012,-73.80913,218500,,
ATHENS CHARGER 2,9 N Franklin St,Athens,NY,12015,888-758-4389,42.260996,-73.809167,218506,,
WEST HERR AUTO TOYOTA ROC #2,4374 W Ridge Rd,Rochester,NY,14626,888-758-4389,43.217741,-77.746485,218515,,
Marriott Melville Long Island - Tesla Supercharger,1350 Walt Whitman Rd,Melville,NY,11747,877-798-3752,40.782905,-73.42252,218663,,
Energy Plus Site 8,11 Riverside Dr,New York,NY,10023,888-998-2546,40.781104,-73.984478,219453,Level 2: $0.59 per kWh,Cost
"Brixmor North Ridge Shopping Center (New Rochelle,",77 QUAKER RIDGE RD,New Rochelle,NY,10804,833-632-2778,40.949238,-73.791486,219480,,
HAMPTON INN HAMPTON INN ALB,1442 Western Ave,Albany,NY,12203,888-758-4389,42.678997,-73.83647,219745,,
Stop & Shop,2450 Jerusalem Ave,North Bellmore,NY,11710,888-264-2208,40.690511750123,-73.5413905509956,220204,,
Stop & Shop,3750 Hempstead Turnpike,Levittown,NY,11756,888-264-2208,40.725130332347,-73.4969663705228,220205,,
Stop & Shop,275 Pine Hollow Rd,Oyster Bay,NY,11771,888-264-2208,40.8574153788993,-73.5348073703847,220206,,
Stop & Shop,530 West Old Country Rd,Hicksville,NY,11801,888-264-2208,40.7584717713487,-73.5458902451384,220207,,
Stop & Shop,55 Motor Ave,Farmingdale,NY,11735,888-264-2208,40.7259240343362,-73.4457738544011,220208,,
CMH STATION 6,71 Prospect Ave,Hudson,NY,12534,888-758-4389,42.245956,-73.778614,220315,,
MB OF WF SERVICE REAR,134 Old Post Road,Wappingers Falls,NY,12590,888-758-4389,41.575023,-73.907039,220316,,
CMH STATION 5,67 Prospect Ave,Hudson,NY,12534,888-758-4389,42.24659,-73.7787,220317,,
CMH STATION 4,71 Prospect Ave,Hudson,NY,12534,888-758-4389,42.246365,-73.77742,220318,,
BORO PARK BORO CHARGE 7,4915 10th Ave,Borough Park,NY,11219,888-758-4389,40.638545,-73.998658,220319,,
Heritage Tower Condominium,15 Stewart Place,"White Plains,",NY,10603,888-998-2546,41.037978172,-73.7634280134,220375,Level 2: $0.59 per kWh,Cost
BNE MASTER 5000 MURRAY ST4,2 Blue Hill Plaza,Pearl River,NY,10965,888-758-4389,41.047432,-74.007079,220394,,
BNE MASTER 5000 MURRAY ST3,2 Blue Hill Plaza,Pearl River,NY,10965,888-758-4389,41.047252,-74.007554,220395,,
HYUN EV HYUNEV2,3026 Main St,Cortlandt,NY,10567,888-758-4389,41.308408,-73.876874,220499,,
LACROIX COURT LACROIX APTS 1,12 Lacroix Ct Dr,Irondequoit,NY,14609,888-758-4389,43.195473,-77.566644,220520,,
Empire Outlets Garage,35B Richmond Terrace,Staten Island,NY,10301,888-264-2208,40.6447631696563,-74.0758370071514,220701,,
T.J. Maxx,430 New Drop Ln,Staten Island,NY,10306,888-264-2208,40.5690444034597,-74.1095755305259,220702,,
Bill Rapp Subaru,4814 RT-23,Norwich,NY,13815,888-998-2546,42.539069,-75.509964,220923,Level 2: $0.59 per kWh,Cost
BMWHV LEVEL TWO,2066-20 South Rd,Poughkeepsie,NY,12601,888-758-4389,41.630523,-73.914551,220945,,
WOLFSPEED WOLFSPEED5,5757 Marcy-SUNY IT Pkwy,Marcy,NY,13403,888-758-4389,43.13992,-75.238249,220948,,
WOLFSPEED WOLFSPEED1,5757 Marcy-SUNY IT Pkwy,Marcy,NY,13403,888-758-4389,43.139919,-75.238266,220949,,
WOLFSPEED WOLFSPEED2,5757 Marcy-SUNY IT Pkwy,Marcy,NY,13403,888-758-4389,43.13992,-75.23828,220950,,
WOLFSPEED WOLFSPEED6,5757 Marcy-SUNY IT Pkwy,Marcy,NY,13403,888-758-4389,43.139897,-75.23824,220951,,
WOLFSPEED WOLFSPEED4,5757 Marcy-SUNY IT Pkwy,Marcy,NY,13403,888-758-4389,43.139892,-75.238267,220952,,
WOLFSPEED WOLFSPEED3,5757 Marcy-SUNY IT Pkwy,Marcy,NY,13403,888-758-4389,43.139905,-75.238285,220953,,
BRT STATION 1,6401 6th Ave,Sunset Park,NY,11220,888-758-4389,40.63557,-74.01628,220960,,
BMWHV HV FAST CHARGER,2066-20 South Rd,Poughkeepsie,NY,12601,888-758-4389,41.630563,-73.914486,220961,,
NKU Lot K,Kenton Drive,Newport,NY,41076,888-356-8911,39.0319835018863,-84.4674091249667,220980,,
COLCHESTER EV DOWNSVILLEDINER,15185 NY-30,Downsville,NY,13755,888-758-4389,42.079406,-74.993625,221028,,
CANDLE PARK-NO1,3607 NY-434,Vestal,NY,13850,888-758-4389,42.09781,-75.985387,221142,,
NW HOSPITAL NWUN,359 Main St,Mount Kisco,NY,10549,888-758-4389,41.197824,-73.724513,221183,,
THE HYDE STATION 1,153 Warren St,Glens Falls,NY,12801,888-758-4389,43.310252,-73.634813,221195,,
THE HYDE STATION 2,153 Warren St,Glens Falls,NY,12801,888-758-4389,43.310382,-73.634822,221196,,
EVolveNY Liberty,1933 NY-52,Liberty,NY,12754,855-900-7584,41.783684,-74.721531,221216,,
EVolveNY Fairport,260 Fairport Village Landing,Fairport,NY,14450,855-900-7584,43.101154,-77.443126,221263,,
GARVEY SIDE 2,257 Dix Ave,Queensbury,NY,12804,888-758-4389,43.317285,-73.61958,221294,,
Prestige Parking Corp,25 Sutton Place South,New York,NY,10022,888-998-2546,40.7565187377,-73.9610743999,221322,Level 2: $0.59 per kWh,Cost
